name,price,have_stock
Sticker | chelo (Glitter) | Antwerp 2022,0.07,0
Sticker | chelo (Holo) | Antwerp 2022,0.43,0
Sticker | chelo | Antwerp 2022,0.02,0
Sticker | chelo | Berlin 2019,0.04,0
Sticker | chopper (Foil) | Boston 2018,4.19,0
Sticker | chopper (Foil) | Katowice 2019,3.17,0
Sticker | chopper | Boston 2018,0.67,0
Sticker | chopper | Katowice 2019,0.36,0
Sticker | chopper | Krakow 2017,1.7,0
Sticker | chopper | London 2018,0.42,0
Sticker | chrisJ (Foil) | Berlin 2019,0.27,0
Sticker | chrisJ | Berlin 2019,0.04,0
Sticker | chrisJ | Boston 2018,0.54,1
Sticker | chrisJ | Cologne 2015,2.24,0
Sticker | chrisJ | Krakow 2017,1.62,1
Sticker | chrisJ | London 2018,0.14,0
Sticker | chrisJ | MLG Columbus 2016,1.25,0
Sticker | coldzera (Foil) | Boston 2018,7.88,0
Sticker | coldzera (Foil) | Cluj-Napoca 2015,12.95,0
Sticker | coldzera (Foil) | Cologne 2015,10.5,0
Sticker | coldzera (Foil) | Katowice 2019,1.13,0
Sticker | coldzera (Foil) | Krakow 2017,22.2,0
Sticker | coldzera (Foil) | London 2018,2.09,0
Sticker | coldzera (Gold) | Berlin 2019,9.97,0
Sticker | coldzera | Atlanta 2017,2.22,0
Sticker | coldzera | Berlin 2019,0.06,0
Sticker | coldzera | Boston 2018,1.52,0
Sticker | coldzera | Cologne 2016,3.0,0
Sticker | coldzera | Katowice 2019,0.21,1
Sticker | coldzera | Krakow 2017,1.13,4
Sticker | coldzera | London 2018,0.7,0
Sticker | coldzera | MLG Columbus 2016,2.72,0
Sticker | compLexity Gaming (Foil) | Berlin 2019,2.45,5
Sticker | compLexity Gaming (Foil) | Katowice 2019,7.02,0
Sticker | compLexity Gaming (Holo) | Berlin 2019,0.39,1
Sticker | compLexity Gaming (Holo) | Katowice 2019,1.5,15
Sticker | compLexity Gaming (Holo) | London 2018,2.9,9
Sticker | compLexity Gaming | Berlin 2019,0.56,3
Sticker | compLexity Gaming | Katowice 2019,1.67,2
Sticker | compLexity Gaming | London 2018,0.89,2
Sticker | crush | Katowice 2019,0.46,0
Sticker | dAT team (Holo) | Cologne 2014,98.84,0
Sticker | dAT team | Cologne 2014,4.14,0
Sticker | daps (Foil) | Katowice 2019,1.14,2
Sticker | dav1d (Holo) | Antwerp 2022,3.26,0
Sticker | denis (Foil) | Boston 2018,3.17,1
Sticker | denis | Atlanta 2017,1.8,0
Sticker | denis | Boston 2018,1.02,0
Sticker | denis | Krakow 2017,2.56,1
Sticker | denis | MLG Columbus 2016,1.19,0
Sticker | dennis (Foil) | Cologne 2015,3.33,0
Sticker | dennis (Foil) | Krakow 2017,11.3,0
Sticker | dennis (Foil) | London 2018,1.15,0
Sticker | dennis | Cologne 2015,0.98,1
Sticker | dennis | Cologne 2016,1.03,0
Sticker | dennis | Katowice 2019,0.11,0
Sticker | dennis | Krakow 2017,0.86,0
Sticker | dennis | London 2018,0.2,0
Sticker | dennis | MLG Columbus 2016,0.59,0
Sticker | dephh (Foil) | Berlin 2019,0.1,0
Sticker | dephh (Foil) | Katowice 2019,0.59,2
Sticker | dephh (Foil) | London 2018,0.47,0
Sticker | dephh (Gold) | Berlin 2019,3.57,0
Sticker | dephh | Berlin 2019,0.02,0
Sticker | dephh | Katowice 2019,0.11,0
Sticker | dephh | London 2018,0.13,0
Sticker | device (Foil) | Berlin 2019,0.86,1
Sticker | device (Foil) | Cologne 2015,18.08,0
Sticker | device (Foil) | Katowice 2019,4.86,0
Sticker | device (Foil) | Krakow 2017,23.69,0
Sticker | device (Gold) | Berlin 2019,42.31,0
Sticker | device (Gold) | Stockholm 2021,42.54,15
Sticker | device (Holo) | Stockholm 2021,1.08,75
Sticker | device | Atlanta 2017,7.44,0
Sticker | device | Berlin 2019,0.13,0
Sticker | device | Boston 2018,4.13,0
Sticker | device | Cluj-Napoca 2015,2.84,0
Sticker | device | Cologne 2015,4.48,2
Sticker | device | Cologne 2016,14.08,0
Sticker | device | Katowice 2019,0.54,0
Sticker | device | Krakow 2017,3.22,0
Sticker | device | London 2018,1.88,0
Sticker | device | MLG Columbus 2016,4.21,0
Sticker | device | Stockholm 2021,0.03,0
Sticker | dexter (Foil) | Berlin 2019,0.2,0
Sticker | dexter (Foil) | Katowice 2019,0.85,0
Sticker | dexter | Berlin 2019,0.04,0
Sticker | dexter | Katowice 2019,0.11,0
Sticker | dimasick | Boston 2018,5.4,0
Sticker | disco doplan | Atlanta 2017,1.03,0
Sticker | draken (Foil) | London 2018,1.53,0
Sticker | draken | London 2018,0.3,0
Sticker | drop (Gold) | Stockholm 2021,3.22,12
Sticker | drop (Holo) | Stockholm 2021,0.22,76
Sticker | drop | Antwerp 2022,0.02,0
Sticker | drop | Stockholm 2021,0.02,0
Sticker | dupreeh (Foil) | Berlin 2019,0.21,0
Sticker | dupreeh (Foil) | Katowice 2019,1.6,1
Sticker | dupreeh (Foil) | Krakow 2017,9.21,0
Sticker | dupreeh (Glitter) | Antwerp 2022,0.08,0
Sticker | dupreeh (Gold) | Berlin 2019,11.73,0
Sticker | dupreeh | Antwerp 2022,0.02,0
Sticker | dupreeh | Atlanta 2017,3.46,0
Sticker | dupreeh | Berlin 2019,0.02,0
Sticker | dupreeh | Boston 2018,1.37,0
Sticker | dupreeh | Cluj-Napoca 2015,1.65,0
Sticker | dupreeh | Cologne 2015,1.72,1
Sticker | dupreeh | Katowice 2019,0.15,0
Sticker | dupreeh | Krakow 2017,1.28,0
Sticker | dupreeh | London 2018,0.49,0
Sticker | dupreeh | MLG Columbus 2016,1.63,0
Sticker | dycha (Glitter) | Antwerp 2022,0.23,0
Sticker | dycha | Antwerp 2022,0.03,0
Sticker | electroNic (Gold) | Stockholm 2021,8.97,0
Sticker | electroNic (Holo) | Stockholm 2021,0.2,21
Sticker | electroNic | Stockholm 2021,0.02,0
Sticker | electronic (Foil) | Berlin 2019,0.57,0
Sticker | electronic (Foil) | Boston 2018,9.92,0
Sticker | electronic (Foil) | Katowice 2019,4.79,0
Sticker | electronic (Gold) | Berlin 2019,15.7,0
Sticker | electronic | Antwerp 2022,0.08,0
Sticker | electronic | Berlin 2019,0.09,0
Sticker | electronic | Boston 2018,2.21,0
Sticker | electronic | Katowice 2019,0.49,0
Sticker | electronic | Krakow 2017,5.74,0
Sticker | electronic | London 2018,0.61,0
Sticker | erkaSt (Foil) | Berlin 2019,0.21,2
Sticker | erkaSt (Foil) | Katowice 2019,0.98,0
Sticker | erkaSt | Berlin 2019,0.05,0
Sticker | erkaSt | Katowice 2019,0.17,1
Sticker | es3tag (Glitter) | Antwerp 2022,0.07,0
Sticker | es3tag | Antwerp 2022,0.02,0
Sticker | exit (Glitter) | Antwerp 2022,0.13,0
Sticker | exit (Gold) | Antwerp 2022,3.94,0
Sticker | exit (Holo) | Antwerp 2022,0.54,1
Sticker | exit | Antwerp 2022,0.02,0
Sticker | f0rest (Foil) | Cluj-Napoca 2015,12.82,0
Sticker | f0rest (Foil) | Cologne 2015,10.08,0
Sticker | f0rest (Foil) | Katowice 2019,1.88,0
Sticker | f0rest (Foil) | London 2018,2.51,1
Sticker | f0rest (Foil) | MLG Columbus 2016,6.59,0
Sticker | f0rest (Gold) | Berlin 2019,18.54,0
Sticker | f0rest | Berlin 2019,0.05,0
Sticker | f0rest | Cluj-Napoca 2015,1.79,0
Sticker | f0rest | Cologne 2015,1.21,0
Sticker | f0rest | Cologne 2016,1.49,0
Sticker | f0rest | Katowice 2019,0.24,0
Sticker | f0rest | London 2018,0.27,0
Sticker | f0rest | MLG Columbus 2016,0.95,0
Sticker | facecrack (Foil) | Berlin 2019,0.12,0
Sticker | facecrack | Berlin 2019,0.04,0
Sticker | faveN (Glitter) | Antwerp 2022,0.07,0
Sticker | faveN | Antwerp 2022,0.02,0
Sticker | felps (Foil) | Katowice 2019,0.71,7
Sticker | felps (Foil) | Krakow 2017,14.21,0
Sticker | felps | Boston 2018,0.51,0
Sticker | felps | Katowice 2019,0.12,0
Sticker | felps | Krakow 2017,0.57,0
Sticker | fer (Foil) | Berlin 2019,0.32,0
Sticker | fer (Foil) | Boston 2018,5.57,0
Sticker | fer (Foil) | Cologne 2015,8.84,0
Sticker | fer (Foil) | Katowice 2019,1.04,0
Sticker | fer (Gold) | Berlin 2019,9.89,0
Sticker | fer | Atlanta 2017,2.14,0
Sticker | fer | Boston 2018,1.15,0
Sticker | fer | Cologne 2015,4.82,0
Sticker | fer | Katowice 2019,0.27,0
Sticker | fer | Krakow 2017,1.21,0
Sticker | fer | London 2018,0.74,0
Sticker | fer | MLG Columbus 2016,1.77,0
Sticker | fitch (Foil) | Boston 2018,1.55,0
Sticker | fitch | Boston 2018,0.56,0
Sticker | fitch | Katowice 2019,0.18,4
Sticker | flamie (Foil) | Berlin 2019,0.14,0
Sticker | flamie (Foil) | Boston 2018,2.55,0
Sticker | flamie (Foil) | Katowice 2019,0.75,0
Sticker | flamie (Foil) | Krakow 2017,9.29,1
Sticker | flamie (Foil) | London 2018,0.82,0
Sticker | flamie | Atlanta 2017,5.5,0
Sticker | flamie | Berlin 2019,0.02,0
Sticker | flamie | Boston 2018,0.63,0
Sticker | flamie | Cluj-Napoca 2015,1.68,0
Sticker | flamie | Cologne 2015,1.42,1
Sticker | flamie | Katowice 2019,0.13,0
Sticker | flamie | Krakow 2017,1.37,1
Sticker | flamie | London 2018,0.25,0
Sticker | flamie | MLG Columbus 2016,0.65,0
Sticker | floppy (Holo) | Antwerp 2022,5.97,0
Sticker | floppy | Antwerp 2022,0.06,0
Sticker | flusha (Foil) | Boston 2018,5.73,2
Sticker | flusha (Foil) | Katowice 2019,2.99,1
Sticker | flusha (Foil) | Krakow 2017,10.73,0
Sticker | flusha (Foil) | London 2018,0.55,0
Sticker | flusha | Atlanta 2017,1.6,0
Sticker | flusha | Boston 2018,1.04,0
Sticker | flusha | Cluj-Napoca 2015,1.27,0
Sticker | flusha | Cologne 2015,1.06,1
Sticker | flusha | Cologne 2016,1.12,0
Sticker | flusha | Katowice 2019,0.33,0
Sticker | flusha | Krakow 2017,0.94,0
Sticker | flusha | London 2018,0.15,0
Sticker | flusha | MLG Columbus 2016,0.75,0
Sticker | fnx (Foil) | MLG Columbus 2016,27.6,0
Sticker | fnx (Glitter) | Antwerp 2022,1.52,1
Sticker | fnx | Cologne 2016,5.73,0
Sticker | fnx | MLG Columbus 2016,5.51,2
Sticker | forZe eSports (Foil) | Berlin 2019,1.37,1
Sticker | forZe eSports | Antwerp 2022,0.02,0
Sticker | forZe eSports | Berlin 2019,0.21,0
Sticker | fox (Foil) | Cologne 2015,5.49,0
Sticker | fox | Atlanta 2017,3.66,0
Sticker | fox | Cluj-Napoca 2015,3.32,0
Sticker | fox | Cologne 2015,2.73,0
Sticker | fox | MLG Columbus 2016,3.06,1
Sticker | freakazoid | MLG Columbus 2016,3.12,0
Sticker | friberg | Cluj-Napoca 2015,0.78,0
Sticker | friberg | Cologne 2015,0.91,1
Sticker | friberg | Cologne 2016,1.23,0
Sticker | friberg | MLG Columbus 2016,0.72,0
Sticker | frozen (Foil) | Berlin 2019,0.61,1
Sticker | frozen | Berlin 2019,0.09,0
Sticker | gade (Foil) | Berlin 2019,0.14,0
Sticker | gade (Foil) | London 2018,0.73,0
Sticker | gade | Berlin 2019,0.02,0
Sticker | gade | London 2018,0.21,0
Sticker | gla1ve (Foil) | Berlin 2019,0.14,0
Sticker | gla1ve (Foil) | Katowice 2019,1.1,0
Sticker | gla1ve (Foil) | Krakow 2017,10.3,0
Sticker | gla1ve (Gold) | Berlin 2019,7.17,1
Sticker | gla1ve | Antwerp 2022,0.02,0
Sticker | gla1ve | Atlanta 2017,3.0,0
Sticker | gla1ve | Berlin 2019,0.02,0
Sticker | gla1ve | Boston 2018,0.99,0
Sticker | gla1ve | Katowice 2019,0.12,0
Sticker | gla1ve | Krakow 2017,1.17,1
Sticker | gla1ve | London 2018,0.35,0
Sticker | gob b (Foil) | Boston 2018,1.83,0
Sticker | gob b (Foil) | Katowice 2019,0.89,0
Sticker | gob b (Foil) | Krakow 2017,15.52,0
Sticker | gob b (Foil) | London 2018,3.97,0
Sticker | gob b | Boston 2018,0.55,0
Sticker | gob b | Cologne 2015,1.63,0
Sticker | gob b | Krakow 2017,0.59,0
Sticker | gob b | London 2018,0.27,0
Sticker | gxx- | Antwerp 2022,0.02,0
Sticker | hades (Glitter) | Antwerp 2022,0.43,0
Sticker | hades (Gold) | Antwerp 2022,13.78,1
Sticker | hades | Antwerp 2022,0.05,0
Sticker | hampus (Glitter) | Antwerp 2022,0.07,0
Sticker | hampus (Gold) | Stockholm 2021,5.29,2
Sticker | hampus (Holo) | Stockholm 2021,0.2,2
Sticker | hampus | Antwerp 2022,0.02,0
Sticker | hampus | Stockholm 2021,0.02,0
Sticker | hatz (Glitter) | Antwerp 2022,0.1,0
Sticker | hatz | Antwerp 2022,0.02,0
Sticker | hooch | MLG Columbus 2016,1.19,0
Sticker | huNter | Antwerp 2022,0.02,0
Sticker | huNter- (Foil) | Berlin 2019,0.61,0
Sticker | huNter- (Gold) | Stockholm 2021,7.46,0
Sticker | huNter- (Holo) | Stockholm 2021,0.33,72
Sticker | huNter- | Berlin 2019,0.06,0
Sticker | huNter- | Stockholm 2021,0.02,0
Sticker | hutji (Foil) | Boston 2018,3.19,0
Sticker | hutji (Foil) | Katowice 2019,1.33,0
Sticker | hutji | Boston 2018,0.63,0
Sticker | hutji | Katowice 2019,0.28,0
Sticker | hutji | Krakow 2017,1.62,0
Sticker | hutji | London 2018,0.27,0
Sticker | iBUYPOWER (Holo) | Cologne 2014,153.08,5
Sticker | iBUYPOWER | Cologne 2014,47.46,0
Sticker | iBUYPOWER | DreamHack 2014,120.11,0
Sticker | imoRR (Glitter) | Antwerp 2022,0.31,1
Sticker | innocent (Foil) | Boston 2018,4.04,0
Sticker | innocent (Foil) | Krakow 2017,14.34,0
Sticker | innocent | Boston 2018,1.37,0
Sticker | innocent | Krakow 2017,0.93,0
Sticker | ins (Glitter) | Antwerp 2022,0.07,0
Sticker | ins (Holo) | Antwerp 2022,0.58,0
Sticker | ins | Antwerp 2022,0.02,0
Sticker | interz (Gold) | Stockholm 2021,3.58,14
Sticker | interz (Holo) | Stockholm 2021,0.12,110
Sticker | interz | Antwerp 2022,0.03,0
Sticker | interz | Stockholm 2021,0.02,0
Sticker | jR (Foil) | Boston 2018,4.09,0
Sticker | jR (Foil) | Katowice 2019,2.09,0
Sticker | jR | Boston 2018,0.68,1
Sticker | jR | Katowice 2019,0.4,1
Sticker | jR | Krakow 2017,1.76,1
Sticker | jR | London 2018,0.69,0
Sticker | jabbi | Antwerp 2022,0.02,0
Sticker | jasonR | MLG Columbus 2016,3.53,0
Sticker | jdm64 (Foil) | MLG Columbus 2016,6.39,0
Sticker | jdm64 | Boston 2018,1.28,1
Sticker | jdm64 | Cologne 2015,2.08,0
Sticker | jdm64 | Cologne 2016,1.27,0
Sticker | jkaem (Foil) | Berlin 2019,0.09,0
Sticker | jkaem (Foil) | Katowice 2019,1.15,0
Sticker | jkaem (Foil) | London 2018,0.52,0
Sticker | jkaem (Gold) | Berlin 2019,5.13,0
Sticker | jkaem | Berlin 2019,0.02,0
Sticker | jkaem | Katowice 2019,0.13,0
Sticker | jkaem | London 2018,0.14,0
Sticker | jkaem | MLG Columbus 2016,0.84,0
Sticker | jks (Foil) | Berlin 2019,0.24,0
Sticker | jks (Foil) | Cologne 2015,10.98,0
Sticker | jks (Foil) | Katowice 2019,2.69,0
Sticker | jks (Foil) | London 2018,1.75,0
Sticker | jks (Gold) | Berlin 2019,7.66,0
Sticker | jks | Berlin 2019,0.02,0
Sticker | jks | Boston 2018,3.17,0
Sticker | jks | Katowice 2019,0.25,0
Sticker | jmqa (Foil) | London 2018,0.59,0
Sticker | jmqa | Boston 2018,0.66,0
Sticker | jmqa | London 2018,0.13,0
Sticker | juanflatroo | Antwerp 2022,0.03,0
Sticker | junior (Holo) | Antwerp 2022,1.49,0
Sticker | junior | Antwerp 2022,0.02,0
Sticker | k0nfig (Foil) | Boston 2018,7.56,1
Sticker | k0nfig (Foil) | Krakow 2017,34.97,0
Sticker | k0nfig (Gold) | Antwerp 2022,8.79,0
Sticker | k0nfig | Antwerp 2022,0.02,0
Sticker | k0nfig | Boston 2018,1.03,0
Sticker | kNgV- (Foil) | Berlin 2019,1.93,74
Sticker | kNgV- (Foil) | Krakow 2017,16.78,1
Sticker | kNgV- | Berlin 2019,0.22,91
Sticker | kNgV- | Krakow 2017,1.23,0
Sticker | kRYSTAL (Foil) | Boston 2018,7.37,0
Sticker | kRYSTAL | Boston 2018,0.96,1
Sticker | kRYSTAL | Krakow 2017,0.73,1
Sticker | kabal | Antwerp 2022,0.03,0
Sticker | karrigan (Foil) | Boston 2018,7.68,0
Sticker | karrigan (Foil) | Cologne 2015,7.22,0
Sticker | karrigan (Foil) | Krakow 2017,12.99,0
Sticker | karrigan (Foil) | London 2018,1.67,0
Sticker | karrigan | Antwerp 2022,0.05,0
Sticker | karrigan | Atlanta 2017,6.0,0
Sticker | karrigan | Boston 2018,1.71,2
Sticker | karrigan | Cluj-Napoca 2015,1.52,0
Sticker | karrigan | Cologne 2016,4.81,0
Sticker | karrigan | Krakow 2017,1.76,0
Sticker | karrigan | London 2018,0.41,0
Sticker | karrigan | MLG Columbus 2016,1.38,0
Sticker | keev (Foil) | Krakow 2017,39.49,0
Sticker | keev | Boston 2018,0.52,0
Sticker | keev | Krakow 2017,0.85,3
Sticker | kennyS (Foil) | Berlin 2019,4.6,0
Sticker | kennyS (Foil) | Cologne 2015,34.09,0
Sticker | kennyS (Foil) | Katowice 2019,22.34,0
Sticker | kennyS (Foil) | Krakow 2017,131.45,0
Sticker | kennyS (Foil) | London 2018,23.86,0
Sticker | kennyS (Gold) | Berlin 2019,131.79,0
Sticker | kennyS | Atlanta 2017,12.45,0
Sticker | kennyS | Berlin 2019,1.05,12
Sticker | kennyS | Boston 2018,7.16,0
Sticker | kennyS | Cluj-Napoca 2015,6.71,65
Sticker | kennyS | Cologne 2015,6.96,0
Sticker | kennyS | Krakow 2017,13.98,1
Sticker | kennyS | London 2018,3.3,29
Sticker | kennyS | MLG Columbus 2016,10.68,0
Sticker | keshandr (Foil) | Boston 2018,17.87,0
Sticker | keshandr | Boston 2018,2.54,1
Sticker | keshandr | Krakow 2017,4.5,0
Sticker | kinqie (Foil) | Berlin 2019,0.3,1
Sticker | kinqie | Berlin 2019,0.02,0
Sticker | kioShiMa (Foil) | Cologne 2015,4.57,0
Sticker | kioShiMa (Foil) | Katowice 2019,2.48,0
Sticker | kioShiMa (Foil) | Krakow 2017,6.58,0
Sticker | kioShiMa | Cluj-Napoca 2015,0.84,1
Sticker | kioShiMa | Cologne 2015,1.0,2
Sticker | kioShiMa | Katowice 2019,0.27,0
Sticker | kioShiMa | Krakow 2017,0.74,0
Sticker | loWel (Foil) | Berlin 2019,0.08,0
Sticker | loWel (Foil) | Krakow 2017,19.2,0
Sticker | loWel (Gold) | Berlin 2019,5.88,0
Sticker | loWel | Berlin 2019,0.02,0
Sticker | loWel | Krakow 2017,1.73,1
Sticker | maden | Antwerp 2022,0.02,0
Sticker | malta (Foil) | Berlin 2019,0.16,0
Sticker | malta (Foil) | Katowice 2019,0.77,0
Sticker | malta | Berlin 2019,0.08,0
Sticker | malta | Katowice 2019,0.12,1
Sticker | markeloff (Foil) | Boston 2018,6.12,0
Sticker | markeloff | Boston 2018,1.45,2
Sticker | markeloff | Cluj-Napoca 2015,3.8,1
Sticker | markeloff | Krakow 2017,2.5,1
Sticker | max (Glitter) | Antwerp 2022,1.14,0
Sticker | mir (Foil) | Boston 2018,3.71,0
Sticker | mir (Foil) | Krakow 2017,40.82,0
Sticker | mir | Boston 2018,0.65,0
Sticker | mir | Krakow 2017,1.73,0
Sticker | mir | London 2018,0.27,0
Sticker | misutaaa (Glitter) | Antwerp 2022,0.05,0
Sticker | misutaaa (Gold) | Antwerp 2022,5.66,0
Sticker | misutaaa (Gold) | Stockholm 2021,3.3,0
Sticker | misutaaa (Holo) | Antwerp 2022,1.01,0
Sticker | misutaaa (Holo) | Stockholm 2021,0.14,29
Sticker | misutaaa | Antwerp 2022,0.02,0
Sticker | misutaaa | Stockholm 2021,0.02,0
Sticker | mixwell | Atlanta 2017,4.61,0
Sticker | mou (Foil) | Krakow 2017,6.22,0
Sticker | mou | Atlanta 2017,1.43,0
Sticker | mou | Boston 2018,0.95,0
Sticker | mou | Krakow 2017,0.82,0
Sticker | mou | London 2018,0.6,0
Sticker | mousesports (Foil) | Berlin 2019,2.2,2
Sticker | mousesports (Foil) | Boston 2018,19.97,0
Sticker | mousesports (Foil) | Cluj-Napoca 2015,13.21,1
Sticker | mousesports (Foil) | Cologne 2015,15.53,1
Sticker | mousesports (Foil) | Cologne 2016,13.86,1
Sticker | mousesports (Holo) | Atlanta 2017,29.42,0
Sticker | mousesports (Holo) | Boston 2018,8.82,0
Sticker | mousesports (Holo) | Cologne 2016,9.39,0
Sticker | mousesports (Holo) | Krakow 2017,5.64,0
Sticker | mousesports (Holo) | London 2018,6.53,1
Sticker | mousesports (Holo) | MLG Columbus 2016,11.66,0
Sticker | mousesports | Atlanta 2017,4.97,3
Sticker | mousesports | Berlin 2019,0.52,0
Sticker | mousesports | Boston 2018,2.36,0
Sticker | mousesports | Cluj-Napoca 2015,2.17,0
Sticker | mousesports | Cologne 2015,1.84,0
Sticker | mousesports | Cologne 2016,3.74,0
Sticker | mousesports | Krakow 2017,1.54,0
Sticker | mousesports | London 2018,0.78,0
Sticker | mousesports | MLG Columbus 2016,1.97,0
Sticker | myXMG | DreamHack 2014,14.77,0
Sticker | n0rb3r7 (Foil) | Katowice 2019,2.58,0
Sticker | n0rb3r7 | Katowice 2019,0.22,0
Sticker | n0thing (Foil) | Katowice 2019,0.81,0
Sticker | n0thing | Cologne 2015,2.45,0
Sticker | n0thing | Katowice 2019,0.14,0
Sticker | n0thing | Krakow 2017,1.5,0
Sticker | n0thing | MLG Columbus 2016,3.01,0
Sticker | nafany (Gold) | Stockholm 2021,4.64,18
Sticker | nafany (Holo) | Stockholm 2021,0.17,61
Sticker | nafany | Antwerp 2022,0.05,0
Sticker | nafany | Stockholm 2021,0.02,0
Sticker | neaLaN (Foil) | Berlin 2019,0.25,0
Sticker | neaLaN | Berlin 2019,0.02,0
Sticker | nex (Foil) | Boston 2018,4.09,0
Sticker | nex (Foil) | London 2018,1.62,0
Sticker | nex | Boston 2018,0.58,0
Sticker | nex | Cluj-Napoca 2015,2.25,0
Sticker | nex | Cologne 2015,1.38,1
Sticker | nex | Krakow 2017,0.69,1
Sticker | nex | MLG Columbus 2016,0.84,1
Sticker | nexa (Foil) | Berlin 2019,0.27,0
Sticker | nexa (Gold) | Stockholm 2021,2.66,0
Sticker | nexa (Holo) | Stockholm 2021,0.24,107
Sticker | nexa | Berlin 2019,0.08,0
Sticker | nexa | Stockholm 2021,0.02,0
Sticker | ngiN | Boston 2018,0.5,0
Sticker | ngiN | London 2018,0.25,0
Sticker | nicoodoz | Antwerp 2022,0.02,0
Sticker | niko  | London 2018,5.58,0
Sticker | nin9 (Gold) | Antwerp 2022,13.04,0
Sticker | nin9 | Antwerp 2022,0.08,0
Sticker | nitr0 (Foil) | Berlin 2019,0.19,3
Sticker | nitr0 (Foil) | Katowice 2019,1.1,0
Sticker | nitr0 (Gold) | Berlin 2019,6.86,0
Sticker | nitr0 | Antwerp 2022,0.02,0
Sticker | nitr0 | Atlanta 2017,3.51,0
Sticker | nitr0 | Berlin 2019,0.02,0
Sticker | nitr0 | Cologne 2016,1.53,1
Sticker | nitr0 | Katowice 2019,0.19,0
Sticker | nitr0 | MLG Columbus 2016,1.01,0
Sticker | oBo (Foil) | Berlin 2019,0.24,0
Sticker | oBo (Gold) | Berlin 2019,14.31,0
Sticker | oBo | Berlin 2019,0.05,0
Sticker | oSee | Antwerp 2022,0.02,0
Sticker | olofmeister (Foil) | Berlin 2019,0.58,0
Sticker | olofmeister (Foil) | Boston 2018,9.31,0
Sticker | olofmeister (Foil) | Cluj-Napoca 2015,22.44,0
Sticker | olofmeister (Foil) | Cologne 2015,16.62,0
Sticker | olofmeister (Foil) | Katowice 2019,1.87,0
Sticker | olofmeister (Foil) | Krakow 2017,21.77,0
Sticker | olofmeister (Foil) | London 2018,2.45,0
Sticker | olofmeister | Atlanta 2017,4.45,0
Sticker | olofmeister | Berlin 2019,0.09,0
Sticker | olofmeister | Boston 2018,1.9,0
Sticker | olofmeister | Cluj-Napoca 2015,1.85,0
Sticker | olofmeister | Cologne 2015,1.57,0
Sticker | olofmeister | Cologne 2016,2.75,0
Sticker | olofmeister | Katowice 2019,0.19,0
Sticker | olofmeister | Krakow 2017,2.1,0
Sticker | olofmeister | London 2018,0.36,0
Sticker | olofmeister | MLG Columbus 2016,1.1,0
Sticker | oskar (Foil) | Berlin 2019,0.1,1
Sticker | oskar (Foil) | Boston 2018,2.46,0
Sticker | oskar (Gold) | Berlin 2019,5.71,0
Sticker | oskar | Berlin 2019,0.02,0
Sticker | oskar | Boston 2018,0.6,0
Sticker | oskar | Krakow 2017,1.39,0
Sticker | oskar | London 2018,0.21,0
Sticker | ottoNd | Berlin 2019,0.02,0
Sticker | paiN Gaming (Holo) | Stockholm 2021,2.93,55
Sticker | paiN Gaming | Stockholm 2021,0.08,113
Sticker | pashaBiceps (Foil) | Boston 2018,5.6,1
Sticker | pashaBiceps (Foil) | Krakow 2017,16.07,0
Sticker | pashaBiceps (Foil) | London 2018,9.72,1
Sticker | pashaBiceps | Atlanta 2017,2.51,0
Sticker | pashaBiceps | Boston 2018,1.85,59
Sticker | pashaBiceps | Cluj-Napoca 2015,3.3,0
Sticker | pashaBiceps | Cologne 2015,3.29,0
Sticker | pashaBiceps | Cologne 2016,4.41,0
Sticker | pashaBiceps | Krakow 2017,2.47,0
Sticker | pashaBiceps | London 2018,2.82,0
Sticker | pashaBiceps | MLG Columbus 2016,2.3,2
Sticker | paz | London 2018,0.82,0
Sticker | pronax | Atlanta 2017,1.26,0
Sticker | pronax | Cluj-Napoca 2015,1.07,1
Sticker | pronax | Cologne 2015,0.85,2
Sticker | pyth | MLG Columbus 2016,0.74,0
Sticker | qikert (Foil) | Katowice 2019,0.8,0
Sticker | qikert | Antwerp 2022,0.07,0
Sticker | qikert | Berlin 2019,0.02,0
Sticker | qikert | Boston 2018,0.92,0
Sticker | qikert | Katowice 2019,0.12,0
Sticker | rain (Foil) | Berlin 2019,0.81,0
Sticker | rain (Foil) | Cologne 2015,13.85,0
Sticker | rain (Foil) | Katowice 2019,3.19,0
Sticker | rain (Foil) | Krakow 2017,23.26,0
Sticker | rain (Foil) | London 2018,2.9,0
Sticker | rain (Gold) | Berlin 2019,31.72,0
Sticker | rain | Boston 2018,2.84,0
Sticker | rain | Cluj-Napoca 2015,4.51,0
Sticker | rain | Krakow 2017,2.62,0
Sticker | rain | London 2018,0.71,0
Sticker | rain | MLG Columbus 2016,4.59,0
Sticker | rallen (Foil) | Cologne 2015,3.97,0
Sticker | refrezh (Glitter) | Antwerp 2022,0.07,0
